ID,TYPE,DOMAINE,CRITIQUE_ARGENT,OWNER,FR_ACTUEL,FR_MARCHE,VARIABLES,VARIABLES_IMPLICITES,FR_STT_VARIANTS,DIOULA,BAOULE,AGNI,BETE,ADIOUKROU,EBRIE,ATTIE,ABOURE,SENOUFO_VARIANTE,WE,DAN,ABRON,KOULANGO,LOBI,DIDA,GOURO,AVIKAM,ABIDJI,ALLADIAN,STATUT_LINGUISTIQUE,AUDIO_STATUS,STATUT_INTEGRATION,SOURCE,NOTES
NUM_0,TTS_OUTPUT,auth,non,manus,Zéro,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/loginVoiceScript.ts (NUM_0),"Script à enregistrer — moment : Chiffre 0. Une traduction dioula de TRAVAIL (texteDyu, non validée) existe dans le fichier ; Manus tranche. — Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
NUM_1,TTS_OUTPUT,auth,non,manus,Un,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/loginVoiceScript.ts (NUM_1),"Script à enregistrer — moment : Chiffre 1. Une traduction dioula de TRAVAIL (texteDyu, non validée) existe dans le fichier ; Manus tranche. — Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
NUM_2,TTS_OUTPUT,auth,non,manus,Deux,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/loginVoiceScript.ts (NUM_2),"Script à enregistrer — moment : Chiffre 2. Une traduction dioula de TRAVAIL (texteDyu, non validée) existe dans le fichier ; Manus tranche. — Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
NUM_3,TTS_OUTPUT,auth,non,manus,Trois,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/loginVoiceScript.ts (NUM_3),"Script à enregistrer — moment : Chiffre 3. Une traduction dioula de TRAVAIL (texteDyu, non validée) existe dans le fichier ; Manus tranche. — Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
NUM_4,TTS_OUTPUT,auth,non,manus,Quatre,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/loginVoiceScript.ts (NUM_4),"Script à enregistrer — moment : Chiffre 4. Une traduction dioula de TRAVAIL (texteDyu, non validée) existe dans le fichier ; Manus tranche. — Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
NUM_5,TTS_OUTPUT,auth,non,manus,Cinq,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/loginVoiceScript.ts (NUM_5),"Script à enregistrer — moment : Chiffre 5. Une traduction dioula de TRAVAIL (texteDyu, non validée) existe dans le fichier ; Manus tranche. — Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
NUM_6,TTS_OUTPUT,auth,non,manus,Six,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/loginVoiceScript.ts (NUM_6),"Script à enregistrer — moment : Chiffre 6. Une traduction dioula de TRAVAIL (texteDyu, non validée) existe dans le fichier ; Manus tranche. — Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
NUM_7,TTS_OUTPUT,auth,non,manus,Sept,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/loginVoiceScript.ts (NUM_7),"Script à enregistrer — moment : Chiffre 7. Une traduction dioula de TRAVAIL (texteDyu, non validée) existe dans le fichier ; Manus tranche. — Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
NUM_8,TTS_OUTPUT,auth,non,manus,Huit,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/loginVoiceScript.ts (NUM_8),"Script à enregistrer — moment : Chiffre 8. Une traduction dioula de TRAVAIL (texteDyu, non validée) existe dans le fichier ; Manus tranche. — Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
NUM_9,TTS_OUTPUT,auth,non,manus,Neuf,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/loginVoiceScript.ts (NUM_9),"Script à enregistrer — moment : Chiffre 9. Une traduction dioula de TRAVAIL (texteDyu, non validée) existe dans le fichier ; Manus tranche. — Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
INTRO_ACCUEIL,TTS_OUTPUT,auth,non,manus,"Bonjour ! Moi, c'est Tata Nanti Lou. Je serai avec toi pour vendre, compter ton argent et faire grandir ton commerce. Beaucoup de commerçantes travaillent déjà avec moi. Maintenant, c'est ton tour. On commence ?",,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/onboardingVoix.ts (clé accueil),"Clip d'onboarding ; le texte est le filet si le .mp3 manque (docs/CLIPS-VOIX-A-ENREGISTRER.md). — Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
INTRO_BRAVO,TTS_OUTPUT,auth,non,manus,Bravo ! Nous sommes prêtes. Ouvrons ta boutique.,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/onboardingVoix.ts (clé bravo),"Clip d'onboarding ; le texte est le filet si le .mp3 manque (docs/CLIPS-VOIX-A-ENREGISTRER.md). — Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
INTRO_HISTOIRE1,TTS_OUTPUT,auth,non,manus,Je serai avec toi chaque jour dans ton commerce. On est ensemble.,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/onboardingVoix.ts (clé histoire1),"Clip d'onboarding ; le texte est le filet si le .mp3 manque (docs/CLIPS-VOIX-A-ENREGISTRER.md). — Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
INTRO_HISTOIRE2,TTS_OUTPUT,auth,non,manus,Tu vends. J'enregistre. Je compte. Tu sais toujours combien tu gagnes.,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/onboardingVoix.ts (clé histoire2),"Clip d'onboarding ; le texte est le filet si le .mp3 manque (docs/CLIPS-VOIX-A-ENREGISTRER.md). — Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
INTRO_HISTOIRE3,TTS_OUTPUT,auth,non,manus,"Tu peux me parler, ou utiliser le clavier. C'est toi qui décides.",,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/onboardingVoix.ts (clé histoire3),"Clip d'onboarding ; le texte est le filet si le .mp3 manque (docs/CLIPS-VOIX-A-ENREGISTRER.md). — Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
INTRO_HISTOIRE4,TTS_OUTPUT,auth,non,manus,Tout est prêt. Ouvrons ta boutique.,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/onboardingVoix.ts (clé histoire4),"Clip d'onboarding ; le texte est le filet si le .mp3 manque (docs/CLIPS-VOIX-A-ENREGISTRER.md). — Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
INTRO_MODE,TTS_OUTPUT,auth,non,manus,"Comment préfères-tu travailler avec moi ? Le plus simple : laisse-moi choisir, je m'adapte à toi. Sinon : je sais lire et écrire, ou je lis un peu, ou je préfère parler. Il n'y a pas de mauvais choix.",,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/onboardingVoix.ts (clé mode),"Clip d'onboarding ; le texte est le filet si le .mp3 manque (docs/CLIPS-VOIX-A-ENREGISTRER.md). — Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
INTRO_RETOUR,TTS_OUTPUT,auth,non,manus,Re-bonjour ! On y va.,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/onboardingVoix.ts (clé retour),"Clip d'onboarding ; le texte est le filet si le .mp3 manque (docs/CLIPS-VOIX-A-ENREGISTRER.md). — Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
INTRO_VOIXINSTALL,TTS_OUTPUT,auth,non,manus,"Pour que je puisse t'écouter et te parler partout, même sans réseau : ta voix est déjà dans l'application, je la vérifie, c'est tout. Rien à télécharger.",,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/onboardingVoix.ts (clé voixInstall),"Clip d'onboarding ; le texte est le filet si le .mp3 manque (docs/CLIPS-VOIX-A-ENREGISTRER.md). — Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_001,TTS_OUTPUT,moteur_vocal,non,manus,Alertes basses ignorées,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-001.mp3) ; components/producteur/ProducteurAlertes.tsx:466,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_002,TTS_OUTPUT,moteur_vocal,non,manus,Au revoir. Déconnexion du Back-Office.,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-002.mp3) ; components/backoffice/BOLayout.tsx:850,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_003,TTS_OUTPUT,moteur_vocal,non,manus,Besoin mis à jour,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/tataUiClips.ts (ui-003.mp3),"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_004,TTS_OUTPUT,moteur_vocal,non,manus,Bienvenue sur le terminal de vente. Ajoute tes produits au panier,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-004.mp3) ; components/shared/RoleDashboard.tsx:475,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_005,TTS_OUTPUT,moteur_vocal,non,manus,Bonjour ! Tu veux écrire ou parler avec moi ?,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/tataUiClips.ts (ui-005.mp3),"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_006,TTS_OUTPUT,moteur_vocal,non,manus,Bonne réponse !,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/tataUiClips.ts (ui-006.mp3),"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_007,TTS_OUTPUT,moteur_vocal,non,manus,Ce client a droit à sa récompense !,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-007.mp3) ; components/marchand/Fidelite.tsx:63,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_008,TTS_OUTPUT,moteur_vocal,non,manus,Chargement du document en cours,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/tataUiClips.ts (ui-008.mp3),"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_009,TTS_OUTPUT,moteur_vocal,non,manus,Choisissez un nouveau document,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/tataUiClips.ts (ui-009.mp3),"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_010,TTS_OUTPUT,moteur_vocal,non,manus,Combien tu as en caisse ce matin ?,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-010.mp3) ; components/shared/RoleDashboard.tsx:421,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_011,TTS_OUTPUT,moteur_vocal,non,manus,Commande annulée,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-011.mp3) ; services/tataVoice.ts (clé annule) ; components/marchand/MesCommandes.tsx:168 ; +2,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_012,TTS_OUTPUT,moteur_vocal,non,manus,Commande marquée comme livrée,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-012.mp3) ; components/marchand/MesCommandes.tsx:198 ; components/producteur/CommandesProducteurPage.tsx:1546,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_013,TTS_OUTPUT,moteur_vocal,non,manus,Commande refusée.,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-013.mp3) ; components/producteur/CommandesProducteurPage.tsx:328,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_014,TTS_OUTPUT,moteur_vocal,non,manus,Commandes livrées,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-014.mp3) ; components/producteur/CommandesProducteurPage.tsx:677,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_015,TTS_OUTPUT,moteur_vocal,non,manus,Commandes urgentes,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-015.mp3) ; components/producteur/CommandesProducteurPage.tsx:659,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_016,TTS_OUTPUT,moteur_vocal,non,manus,Connexion refusée. Vérifie tes identifiants.,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-016.mp3) ; components/backoffice/BOLogin.tsx:275,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_017,TTS_OUTPUT,moteur_vocal,non,manus,Connexion rétablie,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/tataUiClips.ts (ui-017.mp3),"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_018,TTS_OUTPUT,moteur_vocal,non,manus,Contact mis à jour,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-018.mp3) ; components/shared/ProfilUnifieModal.tsx:289,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_019,TTS_OUTPUT,moteur_vocal,non,manus,Contre-offre refusée.,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-019.mp3) ; components/marchand/MesCommandes.tsx:230,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_020,TTS_OUTPUT,moteur_vocal,non,manus,Contre-proposition envoyée,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-020.mp3) ; components/shared/InboxNegociations.tsx:126,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_021,TTS_OUTPUT,moteur_vocal,non,manus,Création de plantation agricole,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,a_migrer,services/tataUiClips.ts (ui-021.mp3) ; components/producteur/ProducteurModals.tsx:385,"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
CLIP_UI_022,TTS_OUTPUT,moteur_vocal,non,manus,Création en cours...,,,,,,,,,,,,,,,,,,,,,,,,field_validated,,reference,services/tataUiClips.ts (ui-022.mp3),"Cellules Manus : FR_MARCHE, colonnes de langues, STATUT_LINGUISTIQUE, AUDIO_STATUS, NOTES. Garder les {variables} telles quelles ; VARIABLES_IMPLICITES = celles que le lexique fournit ({devise} = francs, {symboleDevise} = F)."
